split,filename,stem,pattern,sample_id,country,center_lon,center_lat,minx,maxx,miny,maxy,width,height,mode,crs,pixel_scale,tiepoint,datetime
test,1622_UK_-334853.6388523648_-330853.6388523648_6650981.406686129_6654981.406686129.tiff,1622_UK_-334853.6388523648_-330853.6388523648_6650981.406686129_6654981.406686129,id_country_minx_maxx_miny_maxy,1622,UK,,,-334853.6388523648,-330853.6388523648,6650981.406686129,6654981.406686129,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -334853.6388523648, 6654981.406686129, 0.0)",
test,1627_UK_-163499.90417699827_-159499.90417699827_7124303.213243473_7128303.213243473.tiff,1627_UK_-163499.90417699827_-159499.90417699827_7124303.213243473_7128303.213243473,id_country_minx_maxx_miny_maxy,1627,UK,,,-163499.90417699827,-159499.90417699827,7124303.213243473,7128303.213243473,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -163499.90417699827, 7128303.213243473, 0.0)",
test,162_US_-13216684.430069335_-13212684.430069335_4046775.5609480506_4050775.5609480506.tiff,162_US_-13216684.430069335_-13212684.430069335_4046775.5609480506_4050775.5609480506,id_country_minx_maxx_miny_maxy,162,US,,,-13216684.430069335,-13212684.430069335,4046775.5609480506,4050775.5609480506,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13216684.430069335, 4050775.5609480506, 0.0)",
test,1677_UK_-208602.9885680813_-204602.9885680813_6714356.263621331_6718356.263621331.tiff,1677_UK_-208602.9885680813_-204602.9885680813_6714356.263621331_6718356.263621331,id_country_minx_maxx_miny_maxy,1677,UK,,,-208602.9885680813,-204602.9885680813,6714356.263621331,6718356.263621331,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -208602.9885680813, 6718356.263621331, 0.0)",
test,188_Canada_-113.8113286_54.13213149.tiff,188_Canada_-113.8113286_54.13213149,id_country_lon_lat,188,Canada,-113.8113286,54.13213149,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12671419.146257933, 7197220.237777272, 0.0)",
test,197_US_-13426661.932743825_-13422661.932743825_4187363.6863906654_4191363.6863906654.tiff,197_US_-13426661.932743825_-13422661.932743825_4187363.6863906654_4191363.6863906654,id_country_minx_maxx_miny_maxy,197,US,,,-13426661.932743825,-13422661.932743825,4187363.6863906654,4191363.6863906654,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13426661.932743825, 4191363.6863906654, 0.0)",
test,199_Canada_-96.58848671_50.30736268.tiff,199_Canada_-96.58848671_50.30736268,id_country_lon_lat,199,Canada,-96.58848671,50.30736268,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10754181.157050071, 6501676.781911318, 0.0)",
test,1_US_-16655633.821426837_-16651633.821426837_8691478.028839765_8695478.028839765.tiff,1_US_-16655633.821426837_-16651633.821426837_8691478.028839765_8695478.028839765,id_country_minx_maxx_miny_maxy,1,US,,,-16655633.821426837,-16651633.821426837,8691478.028839765,8695478.028839765,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -16655633.821426837, 8695478.028839765, 0.0)",
test,200_Canada_-102.4363187_51.24360381.tiff,200_Canada_-102.4363187_51.24360381,id_country_lon_lat,200,Canada,-102.4363187,51.24360381,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -11405158.836421488, 6666498.066091981, 0.0)",
test,2057_-11106508.823301056_-11102508.823301056_3831744.396453453_3835744.396453453.tiff,2057_-11106508.823301056_-11102508.823301056_3831744.396453453_3835744.396453453,id_minx_maxx_miny_maxy,2057,,,,-11106508.823301056,-11102508.823301056,3831744.396453453,3835744.396453453,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -11106508.823301056, 3835744.396453453, 0.0)",
test,207_Colombia_-74.13823761_4.525820532.tiff,207_Colombia_-74.13823761_4.525820532,id_country_lon_lat,207,Colombia,-74.13823761,4.525820532,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8255030.859055923, 506336.777835309, 0.0)",
test,2089_-10794424.630905556_-10790424.630905556_3863034.7195107387_3867034.7195107387.tiff,2089_-10794424.630905556_-10790424.630905556_3863034.7195107387_3867034.7195107387,id_minx_maxx_miny_maxy,2089,,,,-10794424.630905556,-10790424.630905556,3863034.7195107387,3867034.7195107387,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10794424.630905556, 3867034.7195107387, 0.0)",
test,2120_-11845614.359681128_-11841614.359681128_3745816.95061979_3749816.95061979.tiff,2120_-11845614.359681128_-11841614.359681128_3745816.95061979_3749816.95061979,id_minx_maxx_miny_maxy,2120,,,,-11845614.359681128,-11841614.359681128,3745816.95061979,3749816.95061979,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -11845614.359681128, 3749816.95061979, 0.0)",
test,2202_-12537471.406867687_-12533471.406867687_4478889.2057717275_4482889.2057717275.tiff,2202_-12537471.406867687_-12533471.406867687_4478889.2057717275_4482889.2057717275,id_minx_maxx_miny_maxy,2202,,,,-12537471.406867687,-12533471.406867687,4478889.2057717275,4482889.2057717275,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12537471.406867687, 4482889.2057717275, 0.0)",
test,227_US_-13382502.603947189_-13378502.603947189_4446126.183240902_4450126.183240902.tiff,227_US_-13382502.603947189_-13378502.603947189_4446126.183240902_4450126.183240902,id_country_minx_maxx_miny_maxy,227,US,,,-13382502.603947189,-13378502.603947189,4446126.183240902,4450126.183240902,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13382502.603947189, 4450126.183240902, 0.0)",
test,229_US_-13465523.566974346_-13461523.566974346_4582668.124464098_4586668.124464098.tiff,229_US_-13465523.566974346_-13461523.566974346_4582668.124464098_4586668.124464098,id_country_minx_maxx_miny_maxy,229,US,,,-13465523.566974346,-13461523.566974346,4582668.124464098,4586668.124464098,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13465523.566974346, 4586668.124464098, 0.0)",
test,2305_-7225020.818861499_-7221020.818861499_2072217.3790384044_2076217.3790384044.tiff,2305_-7225020.818861499_-7221020.818861499_2072217.3790384044_2076217.3790384044,id_minx_maxx_miny_maxy,2305,,,,-7225020.818861499,-7221020.818861499,2072217.3790384044,2076217.3790384044,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7225020.818861499, 2076217.3790384044, 0.0)",
test,232_US_-13492063.246770678_-13488063.246770678_4559729.4969914_4563729.4969914.tiff,232_US_-13492063.246770678_-13488063.246770678_4559729.4969914_4563729.4969914,id_country_minx_maxx_miny_maxy,232,US,,,-13492063.246770678,-13488063.246770678,4559729.4969914,4563729.4969914,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13492063.246770678, 4563729.4969914, 0.0)",
test,238_Dominican Republic_-70.75172079_19.47076608.tiff,238_Dominican Republic_-70.75172079_19.47076608,id_country_lon_lat,238,Dominican Republic,-70.75172079,19.47076608,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7878045.531090667, 2212440.169236692, 0.0)",
test,2395_-9805893.081265086_-9801893.081265086_5287093.713626707_5291093.713626707.tiff,2395_-9805893.081265086_-9801893.081265086_5287093.713626707_5291093.713626707,id_minx_maxx_miny_maxy,2395,,,,-9805893.081265086,-9801893.081265086,5287093.713626707,5291093.713626707,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9805893.081265086, 5291093.713626707, 0.0)",
test,24_Algeria_3.441543369_36.73976716.tiff,24_Algeria_3.441543369_36.73976716,id_country_lon_lat,24,Algeria,3.441543369,36.73976716,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 381110.85538004723, 4404895.493731181, 0.0)",
test,24_US_-9765364.994257621_-9761364.994257621_4135141.7526769517_4139141.7526769517.tiff,24_US_-9765364.994257621_-9761364.994257621_4135141.7526769517_4139141.7526769517,id_country_minx_maxx_miny_maxy,24,US,,,-9765364.994257621,-9761364.994257621,4135141.7526769517,4139141.7526769517,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9765364.994257621, 4139141.7526769517, 0.0)",
test,256_Egypt_32.94807855_24.03219318.tiff,256_Egypt_32.94807855_24.03219318,id_country_lon_lat,256,Egypt,32.94807855,24.03219318,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3665763.3268027795, 2759331.4794583926, 0.0)",
test,272_-13373251.954263555_-13369251.954263555_5103864.300407271_5107864.300407271.tiff,272_-13373251.954263555_-13369251.954263555_5103864.300407271_5107864.300407271,id_minx_maxx_miny_maxy,272,,,,-13373251.954263555,-13369251.954263555,5103864.300407271,5107864.300407271,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13373251.954263555, 5107864.300407271, 0.0)",
test,286_-13384829.181304444_-13380829.181304444_4816102.821970136_4820102.821970136.tiff,286_-13384829.181304444_-13380829.181304444_4816102.821970136_4820102.821970136,id_minx_maxx_miny_maxy,286,,,,-13384829.181304444,-13380829.181304444,4816102.821970136,4820102.821970136,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13384829.181304444, 4820102.821970136, 0.0)",
test,289_Greece_23.97613498_38.2361426.tiff,289_Greece_23.97613498_38.2361426,id_country_lon_lat,289,Greece,23.97613498,38.2361426,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2667011.1371643944, 4614838.761521977, 0.0)",
test,302_-13153152.170292642_-13149152.170292642_4160978.8306151098_4164978.8306151098.tiff,302_-13153152.170292642_-13149152.170292642_4160978.8306151098_4164978.8306151098,id_minx_maxx_miny_maxy,302,,,,-13153152.170292642,-13149152.170292642,4160978.8306151098,4164978.8306151098,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13153152.170292642, 4164978.8306151098, 0.0)",
test,302_Honduras_-87.68833739_14.31088906.tiff,302_Honduras_-87.68833739_14.31088906,id_country_lon_lat,302,Honduras,-87.68833739,14.31088906,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9763421.066763572, 1611908.3605762147, 0.0)",
test,305_-12977177.206076222_-12973177.206076222_4034283.6290739346_4038283.6290739346.tiff,305_-12977177.206076222_-12973177.206076222_4034283.6290739346_4038283.6290739346,id_minx_maxx_miny_maxy,305,,,,-12977177.206076222,-12973177.206076222,4034283.6290739346,4038283.6290739346,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12977177.206076222, 4038283.6290739346, 0.0)",
test,318_Indonesia_106.6178078_-6.137690603.tiff,318_Indonesia_106.6178078_-6.137690603,id_country_lon_lat,318,Indonesia,106.6178078,-6.137690603,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11866640.07379111, -682555.0953977567, 0.0)",
test,327_Ireland_-6.113570078_52.95951413.tiff,327_Ireland_-6.113570078_52.95951413,id_country_lon_lat,327,Ireland,-6.113570078,52.95951413,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -682559.5080119538, 6977512.638538277, 0.0)",
test,329_-13094007.0116475_-13090007.0116475_4085268.0540642957_4089268.0540642957.tiff,329_-13094007.0116475_-13090007.0116475_4085268.0540642957_4089268.0540642957,id_minx_maxx_miny_maxy,329,,,,-13094007.0116475,-13090007.0116475,4085268.0540642957,4089268.0540642957,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13094007.0116475, 4089268.0540642957, 0.0)",
test,329_Ireland_-6.398000689_53.68293157.tiff,329_Ireland_-6.398000689_53.68293157,id_country_lon_lat,329,Ireland,-6.398000689,53.68293157,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -714222.1787944934, 7112334.559310618, 0.0)",
test,32_US_-9711415.116247078_-9707415.116247078_4121702.600476128_4125702.600476128.tiff,32_US_-9711415.116247078_-9707415.116247078_4121702.600476128_4125702.600476128,id_country_minx_maxx_miny_maxy,32,US,,,-9711415.116247078,-9707415.116247078,4121702.600476128,4125702.600476128,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9711415.116247078, 4125702.600476128, 0.0)",
test,334_Israel_35.17442823_32.83716681.tiff,334_Israel_35.17442823_32.83716681,id_country_lon_lat,334,Israel,35.17442823,32.83716681,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3913599.4395081466, 3875710.4721709536, 0.0)",
test,33_Algeria_-0.243651938_35.21340835.tiff,33_Algeria_-0.243651938_35.21340835,id_country_lon_lat,33,Algeria,-0.243651938,35.21340835,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0000000000002327, 0.0)","(0.0, 0.0, 0.0, -29123.209668954267, 4194920.437994508, 0.0)",
test,347_-13108484.111423152_-13104484.111423152_4244068.410101608_4248068.410101608.tiff,347_-13108484.111423152_-13104484.111423152_4244068.410101608_4248068.410101608,id_minx_maxx_miny_maxy,347,,,,-13108484.111423152,-13104484.111423152,4244068.410101608,4248068.410101608,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13108484.111423152, 4248068.410101608, 0.0)",
test,347_Latvia_24.26601301_56.88503915.tiff,347_Latvia_24.26601301_56.88503915,id_country_lon_lat,347,Latvia,24.26601301,56.88503915,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2699280.211856152, 7738657.881638111, 0.0)",
test,362_Malaysia_103.71811_1.659659763.tiff,362_Malaysia_103.71811_1.659659763,id_country_lon_lat,362,Malaysia,103.71811,1.659659763,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11543847.191240735, 186778.32152166803, 0.0)",
test,363_Malaysia_101.3612061_3.187890443.tiff,363_Malaysia_101.3612061_3.187890443,id_country_lon_lat,363,Malaysia,101.3612061,3.187890443,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11281477.849244054, 357057.5811830921, 0.0)",
test,377_Malaysia_100.5951647_4.400814374.tiff,377_Malaysia_100.5951647_4.400814374,id_country_lon_lat,377,Malaysia,100.5951647,4.400814374,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11196202.510669488, 492378.8237564452, 0.0)",
test,382_-13299462.716606596_-13295462.716606596_4189607.267977729_4193607.267977729.tiff,382_-13299462.716606596_-13295462.716606596_4189607.267977729_4193607.267977729,id_minx_maxx_miny_maxy,382,,,,-13299462.716606596,-13295462.716606596,4189607.267977729,4193607.267977729,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13299462.716606596, 4193607.267977729, 0.0)",
test,390_Malta_14.44027357_35.94729632.tiff,390_Malta_14.44027357_35.94729632,id_country_lon_lat,390,Malta,14.44027357,35.94729632,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 1605483.9007279666, 4295371.848134222, 0.0)",
test,392_Mayotte_45.20673694_-12.74329027.tiff,392_Mayotte_45.20673694_-12.74329027,id_country_lon_lat,392,Mayotte,45.20673694,-12.74329027,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 5030390.93658627, -1428418.8483983784, 0.0)",
test,396_Mexico_-99.27941438_19.58700624.tiff,396_Mexico_-99.27941438_19.58700624,id_country_lon_lat,396,Mexico,-99.27941438,19.58700624,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -11053733.855036002, 2226169.790248782, 0.0)",
test,3_Germany_8.666670179_49.00639305.tiff,3_Germany_8.666670179_49.00639305,id_country_lon_lat,3,Germany,8.666670179,49.00639305,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 962769.3111995292, 6277946.230460058, 0.0)",
test,407_Morocco_-5.598751248_33.60510353.tiff,407_Morocco_-5.598751248_33.60510353,id_country_lon_lat,407,Morocco,-5.598751248,33.60510353,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -625250.1380055649, 3977899.533576679, 0.0)",
test,420_North Macedonia_21.45422876_41.92773515.tiff,420_North Macedonia_21.45422876_41.92773515,id_country_lon_lat,420,North Macedonia,21.45422876,41.92773515,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2386273.820925605, 5152160.659096128, 0.0)",
test,427_Oman_58.45665286_23.33923395.tiff,427_Oman_58.45665286_23.33923395,id_country_lon_lat,427,Oman,58.45665286,23.33923395,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 6505364.829854359, 2675095.124056516, 0.0)",
test,428_Oman_54.0780901_17.40800715.tiff,428_Oman_54.0780901_17.40800715,id_country_lon_lat,428,Oman,54.0780901,17.40800715,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 6017945.453004768, 1970371.6476297998, 0.0)",
test,429_Oman_57.64263628_19.86962863.tiff,429_Oman_57.64263628_19.86962863,id_country_lon_lat,429,Oman,57.64263628,19.86962863,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 6414748.918671477, 2259593.026996039, 0.0)",
test,42_Algeria_5.665235187_34.9080638.tiff,42_Algeria_5.665235187_34.9080638,id_country_lon_lat,42,Algeria,5.665235187,34.9080638,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 628651.096240976, 4153394.389764016, 0.0)",
test,42_US_-9652015.703885002_-9648015.703885002_3916127.809586741_3920127.809586741.tiff,42_US_-9652015.703885002_-9648015.703885002_3916127.809586741_3920127.809586741,id_country_minx_maxx_miny_maxy,42,US,,,-9652015.703885002,-9648015.703885002,3916127.809586741,3920127.809586741,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9652015.703885002, 3920127.809586741, 0.0)",
test,442_Pakistan_73.17346922_33.43393268.tiff,442_Pakistan_73.17346922_33.43393268,id_country_lon_lat,442,Pakistan,73.17346922,33.43393268,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8143633.333147678, 3955043.9302300625, 0.0)",
test,445_Panama_-79.56431918_9.056841568.tiff,445_Panama_-79.56431918_9.056841568,id_country_lon_lat,445,Panama,-79.56431918,9.056841568,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8859059.49643109, 1014428.0155944357, 0.0)",
test,44_US_-9632981.629434874_-9628981.629434874_3973921.782990503_3977921.782990503.tiff,44_US_-9632981.629434874_-9628981.629434874_3973921.782990503_3977921.782990503,id_country_minx_maxx_miny_maxy,44,US,,,-9632981.629434874,-9628981.629434874,3973921.782990503,3977921.782990503,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9632981.629434874, 3977921.782990503, 0.0)",
test,452_Peru_-76.8743136_-11.92240639.tiff,452_Peru_-76.8743136_-11.92240639,id_country_lon_lat,452,Peru,-76.8743136,-11.92240639,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8559609.445034424, -1334879.0243632665, 0.0)",
test,467_Philippines_120.52272_15.30120572.tiff,467_Philippines_120.52272_15.30120572,id_country_lon_lat,467,Philippines,120.52272,15.30120572,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13414527.81942029, 1725937.6514270748, 0.0)",
test,468_Philippines_120.3407264_16.63109262.tiff,468_Philippines_120.3407264_16.63109262,id_country_lon_lat,468,Philippines,120.3407264,16.63109262,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13394268.384540655, 1879923.969536527, 0.0)",
test,483_-8408847.943537777_-8404847.943537777_4824899.636290156_4828899.636290156.tiff,483_-8408847.943537777_-8404847.943537777_4824899.636290156_4828899.636290156,id_minx_maxx_miny_maxy,483,,,,-8408847.943537777,-8404847.943537777,4824899.636290156,4828899.636290156,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8408847.943537777, 4828899.636290156, 0.0)",
test,491_St Vincent & the Grenadines_-61.16750838_13.13519924.tiff,491_St Vincent & the Grenadines_-61.16750838_13.13519924,id_country_lon_lat,491,St Vincent & the Grenadines,-61.16750838,13.13519924,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -6811135.885954895, 1477182.6906332024, 0.0)",
test,497_Saudi Arabia_49.74080414_25.21792313.tiff,497_Saudi Arabia_49.74080414_25.21792313,id_country_lon_lat,497,Saudi Arabia,49.74080414,25.21792313,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 5535120.988512754, 2904535.4002277465, 0.0)",
test,498_Saudi Arabia_46.8914466_24.61752899.tiff,498_Saudi Arabia_46.8914466_24.61752899,id_country_lon_lat,498,Saudi Arabia,46.8914466,24.61752899,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 5217931.95807198, 2830839.2956605055, 0.0)",
test,501_-8922030.796023333_-8918030.796023333_3094249.3610344543_3098249.3610344543.tiff,501_-8922030.796023333_-8918030.796023333_3094249.3610344543_3098249.3610344543,id_minx_maxx_miny_maxy,501,,,,-8922030.796023333,-8918030.796023333,3094249.3610344543,3098249.3610344543,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8922030.796023333, 3098249.3610344543, 0.0)",
test,503_Serbia_19.88807173_43.87122171.tiff,503_Serbia_19.88807173_43.87122171,id_country_lon_lat,503,Serbia,19.88807173,43.87122171,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2211930.0178436995, 5447535.025914998, 0.0)",
test,507_Serbia_20.10251014_45.89583548.tiff,507_Serbia_20.10251014_45.89583548,id_country_lon_lat,507,Serbia,20.10251014,45.89583548,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2235801.1924514184, 5765672.466706608, 0.0)",
test,509_Slovakia_18.31252258_49.08670599.tiff,509_Slovakia_18.31252258_49.08670599,id_country_lon_lat,509,Slovakia,18.31252258,49.08670599,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2036540.6887459243, 6291586.412829506, 0.0)",
test,513_Slovakia_21.64854824_49.29821472.tiff,513_Slovakia_21.64854824_49.29821472,id_country_lon_lat,513,Slovakia,21.64854824,49.29821472,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2407905.366490419, 6327614.515566778, 0.0)",
